"旅次日期","旅次時段.Ex..12表示為12時00分至12時59分.","票證分類..N.IC..非電子票證..IC..電子票證.","電子票證卡種","持卡身分","搭乘路線代碼","搭乘路線名稱","附屬路線唯一代碼","附屬路線中文名稱","路線方向.0.去程.1.返程.","起站.站牌代碼","起站.站牌名稱","迄站.站牌代碼","迄站.站牌名稱","載客量","資料代表日期.yyyy.MM.dd."
"2023-01-11","7","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA244683","博愛醫院","ILA244886","南方澳","1","2023-01-11"
"2023-01-11","10","IC","EasyCard","C01","ILA0583","綠19","ILA058301","綠19","0","ILA304636","頭城站","ILA304654","新港(大溪漁港)","2","2023-01-11"
"2023-01-11","11","IC","iPASS","C01","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA296901","協天廟","1","2023-01-11"
"2023-01-11","9","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA244885","南興里","1","2023-01-11"
"2023-01-11","17","IC","EasyCard","A","ILA0335","學52","ILA033502","學52","1","ILA301848","宜蘭高中","ILA301789","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","12","IC","EasyCard","A","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA291110","礁溪火車站","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","B","ILA0348","1797","ILA034801","1797","0","ILA307864","羅東轉運站","ILA234956","成興","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA271464","礁溪電池廠","ILA303077","幸福轉運站","2","2023-01-11"
"2023-01-11","6","IC","EasyCard","A","ILA0783","1785","ILA078302","1785","1","ILA115787","負廓里","ILA247488","宜蘭轉運站","1","2023-01-11"
"2023-01-11","9","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA300457","生態綠舟(天照宮)","ILA307864","羅東轉運站","1","2023-01-11"
"2023-01-11","17","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA259437","協天廟","ILA300400","宜蘭轉運站","1","2023-01-11"
"2023-01-11","9","IC","EasyCard","C01","ILA0345","1794","ILA034502","1794","1","ILA235255","保安宮","ILA292314","公正國小","1","2023-01-11"
"2023-01-11","8","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA244424","中興國小","ILA302787","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","A","ILA0344","1793","ILA034401","1793","0","ILA115944","羅東夜市(中山公園)","ILA115967","三星一站","1","2023-01-11"
"2023-01-11","8","IC","iPASS","C01","ILA0783","1785","ILA078302","1785","1","ILA234692","員山溫泉","ILA115788","泰山路","1","2023-01-11"
"2023-01-11","10","IC","EasyCard","C01","ILA0624","1792","ILA062402","1792","1","ILA235077","三星二站","ILA235085","阿里史","1","2023-01-11"
"2023-01-11","18","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA303078","宜蘭火車站(光復路)","ILA244683","博愛醫院","1","2023-01-11"
"2023-01-11","14","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA300400","宜蘭轉運站","ILA244770","復興路口","2","2023-01-11"
"2023-01-11","18","IC","EasyCard","A","ILA0783","1785","ILA078301","1785","0","ILA266471","宜蘭中山公園","ILA234672","大湖國小","1","2023-01-11"
"2023-01-11","12","IC","EasyCard","A","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA296893","礁溪國小","3","2023-01-11"
"2023-01-11","9","IC","EasyCard","C01","ILA0783","1785","ILA078301","1785","0","ILA266471","宜蘭中山公園","ILA221943","金六結","1","2023-01-11"
"2023-01-11","15","IC","EasyCard","A","ILA0583","綠19","ILA058302","綠19","1","ILA304641","東北角風景區外澳站","ILA304637","頭城站","1","2023-01-11"
"2023-01-11","11","IC","EasyCard","C01","ILA0344","1793","ILA034401","1793","0","ILA302523","羅東養護所","ILA235057","月眉村","1","2023-01-11"
"2023-01-11","17","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA303072","羅東夜市(中山公園)","ILA303079","宜蘭火車站(光復路)","2","2023-01-11"
"2023-01-11","15","IC","EasyCard","A","ILA0786","1786","ILA078601","1786","0","ILA234707","五穀廟","ILA263082","鎮興廟","1","2023-01-11"
"2023-01-11","10","IC","iPASS","C01","ILA0789","1789","ILA078902","1789","1","ILA234857","望龍埤(湖山國小)","ILA302595","宜蘭中山公園","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0783","1785","ILA078302","1785","1","ILA234688","湖北","ILA302595","宜蘭中山公園","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA268974","江夏路","ILA244692","臨時站","1","2023-01-11"
"2023-01-11","8","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA268974","江夏路","ILA297238","博愛醫院","2","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0028","綠28","ILA002801","綠28","0","ILA297070","加油站","ILA308290","南寧市場","1","2023-01-11"
"2023-01-11","17","IC","EasyCard","A","ILA0340","學58","ILA0340A2","學58A","1","ILA301491","羅東高中","ILA301808","義和","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0346","1795","ILA0346B1","1795B","0","ILA302523","羅東養護所","ILA235287","自強新村","1","2023-01-11"
"2023-01-11","14","IC","EasyCard","B","ILA0349","1798","ILA034902","1798","1","ILA116028","大埔","ILA280573","羅東夜市(中山公園)","6","2023-01-11"
"2023-01-11","15","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA266471","宜蘭中山公園","ILA108479","番割田","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA302579","烏石港轉運站","ILA302785","礁溪轉運站","1","2023-01-11"
"2023-01-11","16","IC","iPASS","B","ILA0339","學57","ILA0339A2","學57A","1","ILA307859","羅東高商","ILA301850","福興村","1","2023-01-11"
"2023-01-11","9","IC","iPASS","C01","ILA0343","1791","ILA034301","1791","0","ILA234929","電信局","ILA234944","大閘門","1","2023-01-11"
"2023-01-11","17","IC","iPASS","C01","ILA0787","1787","ILA078701","1787","0","ILA234748","黎明國小","ILA234791","帝爺廟","1","2023-01-11"
"2023-01-11","14","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA116565","頭城站","ILA271473","第一銀行","1","2023-01-11"
"2023-01-11","11","IC","EasyCard","A","ILA0788","1788","ILA078801","1788","0","ILA234746","宜蘭教會","ILA234803","漁寮","1","2023-01-11"
"2023-01-11","11","IC","iPASS","C01","ILA0788","1788","ILA078801","1788","0","ILA234746","宜蘭教會","ILA234813","大福海濱遊憩區","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","C01","ILA0624","1792","ILA062402","1792","1","ILA235091","農場","ILA235100","成功派出所(文化工場)","1","2023-01-11"
"2023-01-11","17","IC","iPASS","B","ILA0340","學58","ILA0340A2","學58A","1","ILA301491","羅東高中","ILA297053","蘇澳新站","1","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0349","1798","ILA034902","1798","1","ILA235080","月眉村","ILA235098","北成","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0343","1791","ILA034302","1791","1","ILA235023","協和北路","ILA235032","電信局","1","2023-01-11"
"2023-01-11","11","IC","EasyCard","C01","ILA0624","1792","ILA062402","1792","1","ILA244980","宜蘭監獄","ILA307866","羅東轉運站","2","2023-01-11"
"2023-01-11","20","IC","EasyCard","A","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA297138","湯圍溝","1","2023-01-11"
"2023-01-11","15","IC","iPASS","C01","ILA0343","1791","ILA034302","1791","1","ILA244908","湧泉","ILA263081","馬賽街","1","2023-01-11"
"2023-01-11","17","IC","EasyCard","C02","ILA0788","1788","ILA078801","1788","0","ILA303088","宜蘭火車站(光復路)","ILA234808","永鎮濱海遊憩區","1","2023-01-11"
"2023-01-11","7","IC","iPASS","C01","ILA0348","1797","ILA034801","1797","0","ILA307523","馬賽國小","ILA241660","岳明國小","1","2023-01-11"
"2023-01-11","9","IC","EasyCard","C02","ILA0350","1799","ILA035002","1799","1","ILA297069","中山路","ILA251480","興泰街口","2","2023-01-11"
"2023-01-11","20","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA302784","礁溪轉運站","ILA280673","青雲路","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA244842","湧泉","1","2023-01-11"
"2023-01-11","16","IC","iPASS","C01","ILA0786","1786","ILA078601","1786","0","ILA303088","宜蘭火車站(光復路)","ILA115725","下深溝","1","2023-01-11"
"2023-01-11","17","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA303072","羅東夜市(中山公園)","ILA245075","學進村","1","2023-01-11"
"2023-01-11","7","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA302595","宜蘭中山公園","ILA303077","幸福轉運站","1","2023-01-11"
"2023-01-11","16","IC","iPASS","A","ILA0622","1766","ILA062201","1766","0","ILA244693","聖母醫院","ILA303075","幸福轉運站","1","2023-01-11"
"2023-01-11","7","IC","iPASS","A","ILA0343","1791","ILA034302","1791","1","ILA244888","南興里","ILA244908","湧泉","1","2023-01-11"
"2023-01-11","9","IC","iPASS","A","ILA0622","1766","ILA062201","1766","0","ILA303080","蘭陽別院(念佛會)","ILA271461","礁溪國小","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","A","ILA0334","學51","ILA033401","學51","0","ILA297223","石油公司","ILA301848","宜蘭高中","1","2023-01-11"
"2023-01-11","9","IC","iPASS","C01","ILA0343","1791","ILA034301","1791","0","ILA302879","蘇澳轉運站","ILA268973","江夏路","1","2023-01-11"
"2023-01-11","13","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA244908","湧泉","ILA292403","羅莊社區1站","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","C09","ILA0334","學51","ILA0334A2","學51A","1","ILA301729","蘭陽女中","ILA301789","羅東夜市(中山公園)","2","2023-01-11"
"2023-01-11","6","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA222182","二結村","ILA303075","幸福轉運站","1","2023-01-11"
"2023-01-11","19","IC","EasyCard","A","ILA0783","1785","ILA078301","1785","0","ILA303088","宜蘭火車站(光復路)","ILA115715","員山機堡","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0345","1794","ILA034502","1794","1","ILA235239","廣州路口","ILA307866","羅東轉運站","2","2023-01-11"
"2023-01-11","7","IC","EasyCard","B","ILA0622","1766","ILA062202","1766","1","ILA244381","冬山國中","ILA244839","蘇澳國中","1","2023-01-11"
"2023-01-11","18","IC","EasyCard","A","ILA0112","112","ILA011201","112","0","ILA291110","礁溪火車站","ILA297017","礁溪轉運站","2","2023-01-11"
"2023-01-11","14","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA259431","第一銀行","ILA244415","協天廟","1","2023-01-11"
"2023-01-11","16","IC","iPASS","A","ILA0344","1793","ILA034401","1793","0","ILA115944","羅東夜市(中山公園)","ILA115965","大埔","1","2023-01-11"
"2023-01-11","17","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA244319","蘭陽女中","ILA271634","慈林文教","1","2023-01-11"
"2023-01-11","17","IC","iPASS","B","ILA0624","1792","ILA062402","1792","1","ILA235098","北成","ILA235033","羅東火車站","1","2023-01-11"
"2023-01-11","10","IC","EasyCard","C02","ILA0622","1766","ILA062201","1766","0","ILA297069","中山路","ILA244939","新城","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","B","ILA0334","學51","ILA033401","學51","0","ILA297223","石油公司","ILA301848","宜蘭高中","1","2023-01-11"
"2023-01-11","8","IC","EasyCard","C01","ILA0343","1791","ILA034302","1791","1","ILA244888","南興里","ILA244908","湧泉","1","2023-01-11"
"2023-01-11","8","IC","EasyCard","C01","ILA0784","1790","ILA078402","1790","1","ILA234919","五間","ILA302595","宜蘭中山公園","1","2023-01-11"
"2023-01-11","13","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA293533","礁溪湯圍溝","ILA303081","蘭陽別院(念佛會)","1","2023-01-11"
"2023-01-11","13","IC","EasyCard","C09","ILA0281","281","ILA028101","281","0","ILA290082","羅東後火車站(羅東轉運站)","ILA290507","梅花湖","1","2023-01-11"
"2023-01-11","13","IC","EasyCard","B","ILA0343","1791","ILA034301","1791","0","ILA235388","羅東火車站","ILA234958","成興村","1","2023-01-11"
"2023-01-11","15","IC","EasyCard","C09","ILA0112","112","ILA011201","112","0","ILA297138","湯圍溝","ILA297017","礁溪轉運站","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","A","ILA0624","1792","ILA062401","1792","0","ILA235039","北成","ILA235043","柯林橋","1","2023-01-11"
"2023-01-11","10","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA266471","宜蘭中山公園","ILA302598","頭城交流道","1","2023-01-11"
"2023-01-11","15","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA244417","宜蘭運動公園","ILA302787","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","13","IC","iPASS","B","ILA0344","1793","ILA034402","1793","1","ILA116028","大埔","ILA235033","羅東火車站","1","2023-01-11"
"2023-01-11","18","IC","EasyCard","B","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA302879","蘇澳轉運站","1","2023-01-11"
"2023-01-11","10","IC","EasyCard","C01","ILA0624","1792","ILA062401","1792","0","ILA234929","電信局","ILA115967","三星一站","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","A","ILA0341","學59","ILA034102","學59","1","ILA297074","蘇澳新站","ILA301826","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","14","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA244842","湧泉","1","2023-01-11"
"2023-01-11","6","IC","icash","A","ILA0624","1792","ILA062402","1792","1","ILA116029","玉尊宮","ILA116030","廣興","1","2023-01-11"
"2023-01-11","8","IC","iPASS","C01","ILA0788","1788","ILA078802","1788","1","ILA234826","後埤","ILA234781","宜蘭教會","1","2023-01-11"
"2023-01-11","16","IC","iPASS","B","ILA0624","1792","ILA062401","1792","0","ILA244469","廣興","ILA235057","月眉村","3","2023-01-11"
"2023-01-11","9","IC","EasyCard","C01","ILA0343","1791","ILA034301","1791","0","ILA234938","協和北路","ILA234965","文化國中","1","2023-01-11"
"2023-01-11","9","IC","EasyCard","C01","ILA0346","1795","ILA034601","1795","0","ILA307864","羅東轉運站","ILA235288","寒溪","1","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0624","1792","ILA062401","1792","0","ILA235388","羅東火車站","ILA115965","大埔","1","2023-01-11"
"2023-01-11","11","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA303075","幸福轉運站","ILA244415","協天廟","1","2023-01-11"
"2023-01-11","11","IC","iPASS","C01","ILA0346","1795","ILA0346B1","1795B","0","ILA115944","羅東夜市(中山公園)","ILA304957","華興部落","1","2023-01-11"
"2023-01-11","6","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA116565","頭城站","ILA271464","礁溪電池廠","1","2023-01-11"
"2023-01-11","11","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA244775","聖母醫院","ILA268973","江夏路","1","2023-01-11"
"2023-01-11","9","IC","iPASS","C01","ILA0343","1791","ILA034301","1791","0","ILA234938","協和北路","ILA274189","馬賽郵局","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","A","ILA0340","學58","ILA034001","學58","0","ILA297234","東城","ILA301781","羅東高商","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA244777","群英路","ILA244874","進安宮","1","2023-01-11"
"2023-01-11","6","IC","iPASS","A","ILA0784","1790","ILA078402","1790","1","ILA234914","車路頭","ILA303081","蘭陽別院(念佛會)","1","2023-01-11"
"2023-01-11","14","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA303080","蘭陽別院(念佛會)","ILA271463","礁溪電池廠","1","2023-01-11"
"2023-01-11","16","IC","icash","A","ILA0340","學58","ILA034002","學58","1","ILA307859","羅東高商","ILA297261","珍珠村","1","2023-01-11"
"2023-01-11","19","IC","EasyCard","A","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA296902","大忠路","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","B","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA115965","大埔","8","2023-01-11"
"2023-01-11","17","IC","iPASS","B","ILA0783","1785","ILA078301","1785","0","ILA303088","宜蘭火車站(光復路)","ILA234678","圳頭","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","C01","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA235066","下湖路","1","2023-01-11"
"2023-01-11","16","IC","iPASS","B","ILA0787","1787","ILA078701","1787","0","ILA303088","宜蘭火車站(光復路)","ILA234761","廓後","1","2023-01-11"
"2023-01-11","9","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA244887","南方澳","ILA268974","江夏路","1","2023-01-11"
"2023-01-11","8","IC","EasyCard","C01","ILA0788","1788","ILA078802","1788","1","ILA234826","後埤","ILA273191","壯圍鄉公所","1","2023-01-11"
"2023-01-11","15","IC","icash","A","ILA0786","1786","ILA078601","1786","0","ILA234707","五穀廟","ILA234714","惠好橋","1","2023-01-11"
"2023-01-11","10","IC","EasyCard","A","ILA0345","1794","ILA0345A2","1794A","1","ILA235251","大洲","ILA292314","公正國小","2","2023-01-11"
"2023-01-11","8","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA116572","中崙","ILA302785","礁溪轉運站","1","2023-01-11"
"2023-01-11","12","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA307864","羅東轉運站","ILA116530","綠九市場","2","2023-01-11"
"2023-01-11","16","IC","EasyCard","A","ILA0795","795","ILA079502","795","1","ILA302674","壯圍鄉公所","ILA302664","車路頭","1","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0349","1798","ILA034902","1798","1","ILA116026","三星一站","ILA116030","廣興","3","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0349","1798","ILA034902","1798","1","ILA116026","三星一站","ILA235085","阿里史","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA303072","羅東夜市(中山公園)","ILA115497","頭城站","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C09","ILA0349","1798","ILA034902","1798","1","ILA116026","三星一站","ILA235098","北成","1","2023-01-11"
"2023-01-11","12","IC","iPASS","C01","ILA0624","1792","ILA062402","1792","1","ILA116026","三星一站","ILA280573","羅東夜市(中山公園)","1","2023-01-11"
