StopUID,StopID,AuthorityID,StopNameZh_tw,StopNameEn,PositionLat,PositionLon,GeoHash,StopAddress,Bearing,StationID,StationGroupID,StopDescription,City,CityCode,LocationCityCode,LocationCity,LocationTown,LocationTownCode
"ILA116432","116432","021","芃芃","Pengpeng",24.61085,121.52731,"wsqkj2m2x","宜蘭縣大同鄉英士村芃芃18號對面","S","106766","267－015",,"YilanCounty","ILA","ILA",,,
"ILA116433","116433","021","赤水橋","Chishui Bridge",24.6211577180732,121.536134846529,"wsqkjd5ut","宜蘭縣大同鄉英士村芃芃10-1號對面","N","106758","267－017",,"YilanCounty","ILA","ILA",,,
"ILA116434","116434","021","石頭橋","Shitou Bridge",24.6266356855166,121.541057961467,"wsqkjepkx","宜蘭縣大同鄉英士村芃芃8號對面","N","111280","267－052",,"YilanCounty","ILA","ILA",,,
"ILA116447","116447","021","福德廟2","Fude Temple (2)",24.5748747750016,121.496141788209,"wsq7u9wz1","宜蘭縣大同鄉土城巷","N","111759","267－045",,"YilanCounty","ILA","ILA",,,
"ILA116472","116472","021","金六結","Jinliujie",24.751773,121.738855,"wsqsf1zt8","宜蘭縣宜蘭市泰山路182對面","E","49479","260－009",,"YilanCounty","ILA","ILA",,,
"ILA116530","116530","021","綠九市場","Lujiu Market",24.749304,121.755546,"wsqsf97xj","宜蘭縣宜蘭市綠九市場前","N","31642","260－006",,"YilanCounty","ILA","ILA",,,
"ILA116544","116544","021","白鵝村","Baie Village",24.79886,121.76438,"wsqt4f6pg","宜蘭縣礁溪鄉礁溪路二段136號","N","31475","262－008",,"YilanCounty","ILA","ILA",,,
"ILA116556","116556","021","白雲路","Baiyun Rd.",24.83669,121.78646,"wsqt736hn","宜蘭縣礁溪鄉礁溪路七段95號對面","E","31445","262－004",,"YilanCounty","ILA","ILA",,,
"ILA116559","116559","021","中崙","Zhonglun",24.84157,121.80181,"wsqt7dm2e","宜蘭縣頭城鎮青雲路二段54號","E","17537","261－013",,"YilanCounty","ILA","ILA",,,
"ILA116561","116561","021","頂埔","Dingpu",24.84566,121.80807,"wsqt7g1bm","宜蘭縣頭城鎮青雲路二段362號對面","W","26341","261－007",,"YilanCounty","ILA","ILA",,,
"ILA116565","116565","021","頭城站","Toucheng Station",24.85794,121.82553,"wsqtkjnxu","宜蘭縣頭城鎮青雲路三段199號","S","30060","261－004",,"YilanCounty","ILA","ILA",,,
"ILA116570","116570","021","頂埔","Dingpu",24.845501,121.808134,"wsqt7fczx","宜蘭縣頭城鎮青雲路二段362號","E","26342","261－007",,"YilanCounty","ILA","ILA",,,
"ILA116572","116572","021","中崙","Zhonglun",24.841843,121.80191,"wsqt7dm6n","宜蘭縣頭城鎮青雲路二段54號對面","S","17538","261－013",,"YilanCounty","ILA","ILA",,,
"ILA116573","116573","021","二城","Ercheng",24.83872,121.79295,"wsqt73ybj","宜蘭縣頭城鎮青雲路一段156號對面","W","15050","261－010",,"YilanCounty","ILA","ILA",,,
"ILA116575","116575","021","白雲路","Baiyun Rd.",24.83689,121.78629,"wsqt736j6","宜蘭縣礁溪鄉礁溪路七段95號","W","33263","262－004",,"YilanCounty","ILA","ILA",,,
"ILA116585","116585","021","三民村","Sanmin Village",24.80507,121.76549,"wsqt4gduj","宜蘭縣礁溪鄉礁溪路三段106號對面","S","31814","262－005",,"YilanCounty","ILA","ILA",,,
"ILA116628","116628","021","珍珠村","Zhenzhu Village",24.647384,121.784401,"wsqs5qbtq","宜蘭縣冬山鄉台9線93K+650公尺","S","24115","269－002",,"YilanCounty","ILA","ILA",,,
"ILA116629","116629","021","楓橋","Fengqiao",24.6433,121.78646,"wsqs5q4jw","宜蘭縣冬山鄉台9線94K+150公尺","S","28187","269－003",,"YilanCounty","ILA","ILA",,,
"ILA116753","116753","021","北橋頭","Beiqiaotou",24.72165,121.76983,"wsqsduqn4","宜蘭縣宜蘭市中山路1段29號","S","111801","260－036",,"YilanCounty","ILA","ILA",,,
"ILA116766","116766","021","砂港","Shagang",24.65269,121.78157,"wsqs5pysk","宜蘭縣冬山鄉冬山路2段711號(南下)","S","24161","269－001",,"YilanCounty","ILA","ILA",,,
"ILA116787","116787","021","加油站","Gas Station",24.595709,121.84615,"wsqeutt8m","宜蘭縣蘇澳鎮中山路一段173號","E","18970","270－001",,"YilanCounty","ILA","ILA",,,
"ILA116790","116790","021","蘇澳港","Su-ao Port",24.59621,121.85575,"wsqeuvsek","宜蘭縣蘇澳鎮蘇東路5之2號","E","108253","270－008",,"YilanCounty","ILA","ILA",,,
"ILA116799","116799","021","蘇澳港","Su-ao Port",24.59636,121.85589,"wsqeuvsu0","宜蘭縣蘇澳鎮蘇東路5之2號","S","108254","270－008",,"YilanCounty","ILA","ILA",,,
"ILA116802","116802","021","加油站","Gas Station",24.59599,121.84788,"wsqeutwfj","宜蘭縣蘇澳鎮中山路一段174號","W","18971","270－001",,"YilanCounty","ILA","ILA",,,
"ILA116821","116821","021","楓橋","Fengqiao",24.64347,121.78671,"wsqs5q4qs","宜蘭縣冬山鄉台9線94K+150公尺","N","28186","269－003",,"YilanCounty","ILA","ILA",,,
"ILA116836","116836","021","北橋頭","Beiqiaotou",24.72184,121.76996,"wsqsduqpj","宜蘭縣宜蘭市台九線84K","N","111219","260－036",,"YilanCounty","ILA","ILA",,,
"ILA221943","221943","021","金六結","Jinliujie",24.75199,121.73894,"wsqsf1zwf","宜蘭縣宜蘭市泰山路182號","W","49693","260－009",,"YilanCounty","ILA","ILA",,,
"ILA222150","222150","021","聖湖","Shenghu",24.5965,121.8382,"wsqeumxug","宜蘭縣蘇澳鎮中山路一段498號","W","85612","270－002",,"YilanCounty","ILA","ILA",,,
"ILA222167","222167","021","珍珠村","Zhenzhu Village",24.6479,121.78448,"wsqs5r0b2","宜蘭縣冬山鄉台9線93K+650公尺","N","24114","269－002",,"YilanCounty","ILA","ILA",,,
"ILA222168","222168","021","砂港","Shagang",24.65285,121.78182,"wsqs5pyv6","宜蘭縣冬山鄉冬山路2段711號(南下)","N","24160","269－001",,"YilanCounty","ILA","ILA",,,
"ILA222174","222174","021","中山西路","Zhongshan W. Rd.",24.675022,121.763785,"wsqs6gcwm","宜蘭縣羅東鎮純精路23號前","N","106047","265－006",,"YilanCounty","ILA","ILA",,,
"ILA222175","222175","021","民生路口","Minsheng Rd. Intersection",24.67781,121.76377,"wsqs6u3wt","宜蘭縣羅東鎮純精路113號前","N","106433","265－024",,"YilanCounty","ILA","ILA",,,
"ILA222176","222176","021","公正路口","Gongzheng Rd. Intersection",24.68132,121.76462,"wsqs6v471","宜蘭縣羅東鎮純精路443號","N","111172","265－014",,"YilanCounty","ILA","ILA",,,
"ILA222182","222182","021","二結村","Erjie Village",24.706101,121.771383,"wsqsdcx5q","宜蘭縣五結鄉中正路三段138號","N","129005","268－052",,"YilanCounty","ILA","ILA",,,
"ILA222194","222194","021","北門","Beimen",24.759172,121.753009,"wsqsfe3bd","宜蘭縣宜蘭市中山路158號(另一長途下客牌，計3支)","N","31305","262－032",,"YilanCounty","ILA","ILA",,,
"ILA222219","222219","021","二城","Ercheng",24.83857,121.79331,"wsqt73xpj","宜蘭縣頭城鎮青雲路一段156號","E","15049","261－010",,"YilanCounty","ILA","ILA",,,
"ILA222224","222224","021","頭城家商","Tou Cheng Domesti-Affair And Commercial Senior Hig",24.84965,121.81561,"wsqt7gxrt","宜蘭縣頭城鎮青雲路二段723號對面","E","30064","261－005",,"YilanCounty","ILA","ILA",,,
"ILA227178","227178","021","中興文創(四結)","Chung Hsing Cultural And Creative Park",24.694536,121.769412,"wsqs6ztb0","宜蘭縣五結鄉中正路二段9號","S","109674","268－019",,"YilanCounty","ILA","ILA",,,
"ILA227208","227208","021","仁澤路口","Renze Rd. Intersection",24.5542199989742,121.507969958383,"wsq7svzqs","宜蘭縣大同鄉太平山林道4K+700公尺","E","109685","267－029",,"YilanCounty","ILA","ILA",,,
"ILA227209","227209","021","仁澤(鳩之澤)","Renze(Jioujhihze)",24.54565,121.50831,"wsq7sursu","宜蘭縣大同鄉太平山林道仁澤山莊前","W","106150","267－012",,"YilanCounty","ILA","ILA",,,
"ILA227210","227210","021","中間","Zhongjian",24.54144,121.51288,"wsq7t5dup","宜蘭縣大同鄉太平山林道8K+200公尺","S","106099","267－031",,"YilanCounty","ILA","ILA",,,
"ILA227211","227211","021","蘭台","Lantai",24.53755,121.52158,"wsq7t6cmd","宜蘭縣大同鄉太平山林道10K","S","108261","267－060",,"YilanCounty","ILA","ILA",,,
"ILA227212","227212","021","白嶺","Bailing",24.52753,121.51881,"wsq7t1p71","宜蘭縣大同鄉太平山林道15K+200公尺","W","106528","267－010",,"YilanCounty","ILA","ILA",,,
"ILA227214","227214","021","太平山","Taipingshan",24.49651,121.5351,"wsq7me7nt","宜蘭縣南澳鄉太平山林道25K+700公尺","S","109687","267－048",,"YilanCounty","ILA","ILA",,,
"ILA227215","227215","021","太平山","Taipingshan",24.49634,121.53529,"wsq7me7m9","宜蘭縣南澳鄉太平山林道25K+700公尺對面","N","109688","267－048",,"YilanCounty","ILA","ILA",,,
"ILA227217","227217","021","白嶺","Bailing",24.527444,121.518736,"wsq7t1p4x","宜蘭縣大同鄉太平山林道15K+200公尺對面","E","109689","267－010",,"YilanCounty","ILA","ILA",,,
"ILA227218","227218","021","蘭台","Lantai",24.5376099990905,121.521719958075,"wsq7t6cmv","宜蘭縣大同鄉太平山林道10K對面","N","108260","267－060",,"YilanCounty","ILA","ILA",,,
"ILA227219","227219","021","中間","Zhongjian",24.541395,121.512994,"wsq7t5e5c","宜蘭縣大同鄉太平山林道8K+200公尺對面","N","109691","267－031",,"YilanCounty","ILA","ILA",,,
"ILA227220","227220","021","仁澤(鳩之澤)","Renze(Jioujhihze)",24.54556,121.50832,"wsq7sursm","宜蘭縣大同鄉太平山林道仁澤山莊前對面","W","106151","267－012",,"YilanCounty","ILA","ILA",,,
"ILA227221","227221","021","仁澤路口","Renze Rd. Intersection",24.55427,121.50799,"wsq7svzqv","宜蘭縣大同鄉太平山林道4K+700公尺對面","W","109692","267－029",,"YilanCounty","ILA","ILA",,,
"ILA227254","227254","021","二結","Erjie",24.70344,121.76801,"wsqsdchgb","宜蘭縣五結鄉舊街路","S","105752","268－018",,"YilanCounty","ILA","ILA",,,
"ILA234592","234592","021","北門","Beimen",24.75942,121.75308,"wsqsfe3fh","宜蘭縣宜蘭市中山路三段158號","N","107093","260－023",,"YilanCounty","ILA","ILA",,,
"ILA234595","234595","021","梅洲里","Meizhou Village",24.77405,121.74791,"wsqsfmyp7","宜蘭縣宜蘭市大坡路一段360號","E","107396","260－025",,"YilanCounty","ILA","ILA",,,
"ILA234598","234598","021","龍潭路口","Longtan Rd. Intersection",24.786903,121.741111,"wsqt4234j","宜蘭縣礁溪鄉宜5-3鄉道上","W","108115","262－028",,"YilanCounty","ILA","ILA",,,
"ILA234601","234601","021","仁愛之家","Ren-ai Home",24.783266,121.743461,"wsqsfrduu","宜蘭縣礁溪鄉龍潭仁愛之家入口處","S","106144","262－031",,"YilanCounty","ILA","ILA",,,
"ILA234603","234603","021","游泳池","Swimming Pool",24.78012,121.74203,"wsqsfr1fd","宜蘭縣礁溪鄉三皇路89號","E","107566","262－039",,"YilanCounty","ILA","ILA",,,
"ILA234604","234604","021","游泳池","Swimming Pool",24.78016,121.74205,"wsqsfr1fg","宜蘭縣礁溪鄉三皇路龍潭游泳池對面","S","107565","262－039",,"YilanCounty","ILA","ILA",,,
"ILA234612","234612","021","梅洲里","Meizhou Village",24.7740856,121.7480029,"wsqsfmypw","宜蘭縣宜蘭市大坡路一段360號對面","W","107395","260－025",,"YilanCounty","ILA","ILA",,,
"ILA234615","234615","021","北門","Beimen",24.759673,121.75302,"wsqsfe3gd","宜蘭縣宜蘭市中山路三段163號","S","107092","260－023",,"YilanCounty","ILA","ILA",,,
"ILA234663","234663","021","員山公園","Yuanshan Park",24.74491,121.72265,"wsqscbetx","宜蘭縣員山鄉圖書館前","N","111539","264－058",,"YilanCounty","ILA","ILA",,,
"ILA234664","234664","021","敬業新村","Jingye Village",24.747171,121.719744,"wsqscc1de","宜蘭縣員山鄉敬業新村入口處","E","111693","264－043",,"YilanCounty","ILA","ILA",,,
"ILA234665","234665","021","員山溫泉","Yuanshan Hot Spring",24.749401,121.713171,"wsqsc9kzd","宜蘭縣員山鄉溫泉路12-1號","S","111541","264－040",,"YilanCounty","ILA","ILA",,,
"ILA234666","234666","021","湖東","Hudong",24.74694,121.70687,"wsqsc901r","宜蘭縣員山鄉茄苳路70之2號對面","S","49689","264－002",,"YilanCounty","ILA","ILA",,,
"ILA234668","234668","021","農會辦事處","Farmer Assc. Office",24.74498,121.70036,"wsqsc2emz","宜蘭縣員山鄉大湖路19之35號","S","107809","264－020",,"YilanCounty","ILA","ILA",,,
"ILA234669","234669","021","湖北","Hubei",24.745405,121.698367,"wsqsc2f03","宜蘭縣員山鄉大湖路49號","W","111665","264－036",,"YilanCounty","ILA","ILA",,,
"ILA234670","234670","021","明光寺","Mingguang Temple",24.74606,121.6947,"wsqsc0zkh","宜蘭縣員山鄉湖前路明光寺前","S","111398","264－042",,"YilanCounty","ILA","ILA",,,
"ILA234671","234671","021","大湖遊樂區","Dahu Amusement Area",24.74678,121.69234,"wsqsc1j8m","宜蘭縣員山鄉湖前路97之3號","S","111088","264－059",,"YilanCounty","ILA","ILA",,,
"ILA234672","234672","021","大湖國小","Dahu Elementary School",24.747466,121.69014,"wsqsc1hh3","宜蘭縣員山鄉台7丁線152號","W","107571","264－023",,"YilanCounty","ILA","ILA",,,
"ILA234673","234673","021","西山廟","Xishan Temple",24.748134,121.688524,"wsqsc16bk","宜蘭縣員山鄉隘界路17號","W","111334","264－060",,"YilanCounty","ILA","ILA",,,
"ILA234674","234674","021","隘界","Aijie",24.7487799989824,121.685049956132,"wsqsc12k5","宜蘭縣員山鄉隘界路103之11號","W","111734","264－034",,"YilanCounty","ILA","ILA",,,
"ILA234675","234675","021","隘界路","Aijie Rd.",24.749183,121.679575,"wsqsbckq7","宜蘭縣員山鄉隘界路177-2號","W","111735","264－061",,"YilanCounty","ILA","ILA",,,
"ILA234676","234676","021","崩山湖","Bengshanhu",24.74924,121.67685,"wsqsbc6qu","宜蘭縣員山鄉隘界路圳頭186電桿旁","W","111583","264－064",,"YilanCounty","ILA","ILA",,,
"ILA234677","234677","021","淨水廠","Purification Plant",24.74958,121.67086,"wsqsb9w0b","宜蘭縣員山鄉隘界路191號","W","49671","264－003",,"YilanCounty","ILA","ILA",,,
"ILA234678","234678","021","圳頭","Juntou",24.75002,121.66799,"wsqsb9egm","宜蘭縣員山鄉隘界路199號","W","49424","264－004",,"YilanCounty","ILA","ILA",,,
"ILA234679","234679","021","圳頭","Juntou",24.749775,121.667978,"wsqsb9ecv","宜蘭縣員山鄉隘界路199號對向","E","49775","264－004",,"YilanCounty","ILA","ILA",,,
"ILA234680","234680","021","淨水廠","Purification Plant",24.74941,121.67083,"wsqsb9mzz","宜蘭縣員山鄉隘界路191號對向","N","49647","264－003",,"YilanCounty","ILA","ILA",,,
"ILA234681","234681","021","崩山湖","Bengshanhu",24.74909,121.67693,"wsqsbc6mv","宜蘭縣員山鄉隘界路圳頭186電桿旁對面","E","111582","264－064",,"YilanCounty","ILA","ILA",,,
"ILA234682","234682","021","隘界路","Aijie Rd.",24.748974,121.679486,"wsqsbckm1","宜蘭縣員山鄉隘界路126-7號","E","111736","264－061",,"YilanCounty","ILA","ILA",,,
"ILA234683","234683","021","隘界","Aijie",24.74864382458,121.685035424294,"wsqsc1276","宜蘭縣員山鄉隘界路103之11號對面","E","111733","264－034",,"YilanCounty","ILA","ILA",,,
"ILA234684","234684","021","西山廟","Xishan Temple",24.747937,121.688513,"wsqsc14z5","宜蘭縣員山鄉隘界路45號","E","111333","264－060",,"YilanCounty","ILA","ILA",,,
"ILA234685","234685","021","大湖國小","Dahu Elementary School",24.747321,121.690008,"wsqsc15gw","宜蘭縣員山鄉大湖路146號","E","107570","264－023",,"YilanCounty","ILA","ILA",,,
"ILA234686","234686","021","大湖遊樂區","Dahu Amusement Area",24.74665,121.6923,"wsqsc0vxs","宜蘭縣員山鄉湖前路97之3號對面","E","111089","264－059",,"YilanCounty","ILA","ILA",,,
"ILA234687","234687","021","明光寺","Mingguang Temple",24.74596,121.69464,"wsqsc0z7d","宜蘭縣員山鄉湖前路明光寺前對面","E","111399","264－042",,"YilanCounty","ILA","ILA",,,
"ILA234688","234688","021","湖北","Hubei",24.745246,121.698005,"wsqsc29z9","宜蘭縣員山鄉大湖路49號對面","S","111664","264－036",,"YilanCounty","ILA","ILA",,,
"ILA234689","234689","021","農會辦事處","Farmer Assc. Office",24.74472,121.700483,"wsqsc2es6","宜蘭縣員山鄉大湖路19之35號對面","E","107810","264－020",,"YilanCounty","ILA","ILA",,,
"ILA234691","234691","021","湖東","Hudong",24.74673,121.70679,"wsqsc900j","宜蘭縣員山鄉茄苳路70之2號","N","49649","264－002",,"YilanCounty","ILA","ILA",,,
"ILA234692","234692","021","員山溫泉","Yuanshan Hot Spring",24.749452,121.713538,"wsqsc9t04","宜蘭縣員山鄉溫泉路8號","E","111711","264－040",,"YilanCounty","ILA","ILA",,,
"ILA234693","234693","021","敬業新村","Jingye Village",24.74715,121.71961,"wsqscc1d8","宜蘭縣員山鄉敬業新村入口處對面","E","111694","264－043",,"YilanCounty","ILA","ILA",,,
"ILA234694","234694","021","員山公園","Yuanshan Park",24.74489,121.72256,"wsqscbetm","宜蘭縣員山鄉圖書館前對面","E","111540","264－058",,"YilanCounty","ILA","ILA",,,
"ILA234707","234707","021","五穀廟","Wugu Temple",24.75379,121.75156,"wsqsfd2c2","宜蘭縣宜蘭市神農路二段117號","S","106134","260－019",,"YilanCounty","ILA","ILA",,,
"ILA234708","234708","021","普門診所","Pumen Clinic",24.748996,121.750169,"wsqsf3rv2","宜蘭縣宜蘭市神農路一段87號","S","111650","260－042",,"YilanCounty","ILA","ILA",,,
"ILA234709","234709","021","宜蘭大學","National Ilan University",24.745743,121.74873,"wsqsf2ydr","宜蘭縣宜蘭市神農路一段28號對面","W","111385","260－043",,"YilanCounty","ILA","ILA",,,
"ILA234710","234710","021","自強路口","Ziqiang Rd. Intersection",24.742521,121.7472,"wsqsf2jxe","宜蘭縣宜蘭市進士路83號","S","49576","260－010",,"YilanCounty","ILA","ILA",,,
"ILA234711","234711","021","進士里","Jinshi Village",24.73606,121.74056,"wsqsdr0cb","宜蘭縣宜蘭市進士路19之3號","S","111684","260－035",,"YilanCounty","ILA","ILA",,,
"ILA234712","234712","021","育才國小","Yu-Cai Elementary School",24.73402,121.73744,"wsqsdnwqp","宜蘭縣宜蘭市進士路8號對面","E","111372","260－001",,"YilanCounty","ILA","ILA",,,
"ILA234714","234714","021","惠好橋","Huihao Bridge",24.72362,121.72666,"wsqs9uy9s","宜蘭縣員山鄉惠民路208號","W","107535","264－019",,"YilanCounty","ILA","ILA",,,
"ILA234715","234715","021","深溝村","Shengou Village",24.72316,121.72203,"wsqs9ueqb","宜蘭縣員山鄉惠民路336號","W","111613","264－039",,"YilanCounty","ILA","ILA",,,
"ILA234716","234716","021","深溝龍","Shengoulong",24.72309,121.71377,"wsqs9stq2","宜蘭縣員山鄉惠民路406號","W","111616","264－057",,"YilanCounty","ILA","ILA",,,
"ILA234721","234721","021","榮光路","Rongguang Rd.",24.7175,121.69231,"wsqs95ttu","宜蘭縣員山鄉榮光路136號","N","49705","264－007",,"YilanCounty","ILA","ILA",,,
"ILA234722","234722","021","內城","Neicheng",24.720935,121.688747,"wsqs9h71c","宜蘭縣員山鄉榮光路326號","W","49734","264－008",,"YilanCounty","ILA","ILA",,,
"ILA234723","234723","021","榮總員山分院","Veterans General Hospital Yuanshan Branch",24.721279,121.688182,"wsqs9h6eu","宜蘭縣員山鄉榮光路350號","W","49533","264－009",,"YilanCounty","ILA","ILA",,,
